,cluster_id,depth,latitude,longitude,utc_timestamp
581,3,4.481,-21.34877,64.12097,1428856608
582,3,2.635,-21.35327,64.11895,1428861266
583,3,2.597,-21.35357,64.11971,1428861428
584,3,5.005,-21.38521,64.05869,1428917408
585,3,3.037,-21.38237,64.05554,1428921549
586,3,3.308,-21.38199,64.05495,1428923706
587,3,2.18,-21.38233,64.0587,1428926176
588,3,3.003,-21.38204,64.05556,1428935837
589,4,6.123,-22.04847,63.89928,1428949884
590,1,7.469,-21.13942,63.95368,1428992017
591,2,8.006,-23.08771,63.66661,1429037560
592,2,10.026,-23.17442,63.71984,1429049735
593,3,6.124,-21.36857,63.94433,1429073974
594,3,6.41,-21.36312,63.94725,1429074285
595,3,6.355,-21.37571,63.93993,1429074754
596,3,7.044,-21.3742,63.94119,1429083540
597,3,6.082,-21.37305,63.94238,1429083993
598,3,6.52,-21.38151,63.93599,1429088510
599,1,6.421,-21.16572,63.94217,1429093008
600,1,6.022,-21.26192,64.0595,1429106284
601,2,12.12,-23.16471,63.7192,1429117480
602,1,5.333,-21.31976,63.94991,1429119440
603,2,4.734,-23.94257,63.41692,1429161462
604,2,5.552,-23.91109,63.40672,1429161677
605,1,3.29,-21.15779,63.97357,1429171587
606,3,4.334,-21.39692,64.04323,1429173111
607,4,5.005,-21.85756,63.98001,1429180980
608,2,12.744,-23.17975,63.72594,1429182284
609,2,8.006,-23.16265,63.69703,1429193605
610,3,7.467,-21.3842,63.9388,1429194328
611,4,8.255,-21.93309,63.89413,1429198742
612,2,9.033,-23.11982,63.73476,1429210493
613,2,13.428,-23.97266,63.46859,1429225624
614,1,9.135,-21.13304,63.95384,1429238993
615,4,2.111,-21.91652,63.92347,1429246605
616,4,9.71,-21.8076,63.96203,1429259755
617,1,7.639,-21.13184,63.95599,1429259845
618,2,4.149,-23.32236,63.75056,1429267545
619,1,6.202,-21.17915,64.05612,1429310962
620,1,8.408,-21.13123,63.95428,1429324401
621,1,6.458,-21.2454,64.0668,1429353423
622,4,3.636,-21.96928,63.98172,1429363305
623,3,5.208,-21.56437,64.02542,1429384768
624,3,7.686,-21.36608,63.94675,1429400804
625,1,5.094,-21.25074,64.11714,1429412181
626,0,5.753,-22.66669,63.85276,1429443082
627,4,8.948,-22.04248,63.92317,1429446696
628,0,8.269,-22.64316,63.85388,1429460217
629,1,9.754,-21.25697,64.10574,1429492789
630,0,4.305,-22.67521,63.84143,1429495959
631,0,7.989,-22.64234,63.85961,1429496594
632,3,5.704,-21.40186,64.05531,1429507532
633,3,4.302,-21.38755,64.05833,1429507673
634,3,7.1,-21.37722,63.94144,1429508147
635,1,6.522,-21.26976,64.10629,1429517084
636,3,1.333,-21.37619,64.05017,1429531053
637,3,2.178,-21.38086,64.04346,1429531572
638,3,6.519,-21.54558,64.03646,1429532200
639,3,3.568,-21.38963,64.05888,1429533522
640,3,4.471,-21.39208,64.06292,1429535545
641,3,3.516,-21.34909,64.11974,1429535574
642,3,3.338,-21.38727,64.06023,1429535636
643,3,6.45,-21.40313,64.0584,1429535786
644,3,4.442,-21.39624,64.06277,1429535879
645,3,3.173,-21.38743,64.06047,1429535915
646,3,3.222,-21.38421,64.05741,1429536004
647,3,3.253,-21.38693,64.05994,1429536527
648,3,4.206,-21.38623,64.06261,1429539678
649,3,4.016,-21.38811,64.06239,1429539733
650,3,3.1,-21.38799,64.05902,1429539965
651,3,3.583,-21.3886,64.06134,1429539974
652,3,3.936,-21.38695,64.06307,1429540231
653,3,4.001,-21.38942,64.06236,1429541626
654,3,3.705,-21.38931,64.06301,1429542722
655,3,3.371,-21.38911,64.06214,1429542791
656,3,3.48,-21.38925,64.06024,1429542873
657,3,4.858,-21.39629,64.05627,1429542897
658,3,3.122,-21.38501,64.0556,1429545565
659,3,3.143,-21.38724,64.05831,1429547640
660,3,3.901,-21.38758,64.05891,1429548838
661,3,3.94,-21.3897,64.0594,1429550353
662,0,0.135,-22.57902,63.90502,1429564190
663,0,6.737,-22.65486,63.85672,1429566648
664,0,5.755,-22.63605,63.86359,1429566773
665,0,4.295,-22.63843,63.87059,1429566827
666,0,5.324,-22.63103,63.87012,1429566860
667,0,5.599,-22.65674,63.85329,1429566915
668,1,5.825,-21.23459,63.95931,1429576823
669,2,9.951,-23.48194,63.62895,1429619900
670,0,6.543,-22.6734,63.84064,1429644031
671,0,7.19,-22.65756,63.84867,1429645031
672,5,6.509,-22.29859,63.88762,1429645090
673,1,5.562,-21.18177,64.05907,1429682544
674,1,5.423,-21.19382,64.05798,1429682990
675,1,5.487,-21.28216,63.95351,1429803631
676,1,5.258,-21.31836,63.95124,1429819645
677,1,5.369,-21.31823,63.95158,1429820836
678,1,7.832,-21.13536,63.94313,1429830456
679,0,10.378,-22.70337,63.79903,1429871871
680,2,12.829,-23.23831,63.7092,1429886434
681,3,6.129,-21.35307,64.12355,1429893371
682,1,1.665,-21.3115,64.03379,1429894161
683,0,5.821,-22.66717,63.84784,1429903889
684,0,5.609,-22.67047,63.84046,1429915322
685,5,6.667,-22.30395,63.90345,1429929669
686,5,5.455,-22.24603,63.89015,1429966761
687,3,5.477,-21.35108,64.12168,1429971455
688,5,2.175,-22.16973,63.92164,1429979902
689,2,15.102,-23.24345,63.67336,1430014487
690,0,8.562,-22.9812,63.79419,1430017210
691,5,2.769,-22.32966,63.90532,1430065240
692,4,3.435,-22.0843,63.87137,1430087093
693,5,6.161,-22.39917,63.87954,1430096621
694,1,8.442,-21.15125,63.95326,1430101821
695,0,0.399,-22.70079,63.83619,1430112935
696,5,3.092,-22.38646,63.89451,1430114362
697,3,6.558,-21.3533,64.12821,1430154520
698,3,8.273,-21.68775,63.87979,1430166539
699,5,3.982,-22.37221,63.85843,1430171871
700,3,7.68,-21.70129,63.88515,1430175116
701,3,8.75,-21.68283,63.88419,1430176807
702,3,7.104,-21.7064,63.88895,1430176868
703,3,7.221,-21.68039,63.88869,1430178622
704,1,5.3,-21.26077,64.11351,1430181383
705,3,10.646,-21.70466,63.87433,1430182915
706,3,10.205,-21.68573,63.87741,1430182954
707,3,8.181,-21.69478,63.88422,1430183912
708,4,4.801,-22.04788,63.88102,1430195878
709,4,4.535,-22.09343,63.90474,1430197609
710,4,5.379,-22.09276,63.90059,1430197796
711,4,11.713,-22.08156,63.91084,1430198181
712,4,4.973,-22.06374,63.90781,1430198335
713,4,4.879,-22.07253,63.89067,1430198358
714,4,4.704,-22.08125,63.90208,1430198555
715,4,5.399,-22.06612,63.88321,1430200588
716,4,5.123,-22.07609,63.89153,1430201362
717,4,5.543,-22.0636,63.88662,1430206985
718,4,6.416,-22.06189,63.90763,1430213124
719,3,3.212,-21.38374,64.05453,1430252640
720,3,3.084,-21.38453,64.05326,1430257043
721,3,4.42,-21.39033,64.05573,1430257232
722,3,5.242,-21.39686,64.05486,1430257280
723,3,4.105,-21.39008,64.05312,1430259290
724,1,5.375,-21.30159,63.95537,1430267652
725,3,1.144,-21.38197,64.05542,1430303344
726,3,3.906,-21.38714,64.05219,1430303702
727,3,3.885,-21.38442,64.05157,1430303744
728,3,4.24,-21.39547,64.05622,1430303756
729,3,5.417,-21.39002,64.05563,1430304042
730,3,5.284,-21.39037,64.05146,1430304336
731,3,4.577,-21.38884,64.05029,1430304371
732,3,4.48,-21.39721,64.05664,1430304410
733,3,2.749,-21.38152,64.05287,1430304438
734,3,4.266,-21.37447,64.05226,1430304884
735,3,4.936,-21.39155,64.05379,1430304933
736,3,3.154,-21.38463,64.05244,1430305012
737,3,3.053,-21.38096,64.05202,1430305355
738,3,2.056,-21.38266,64.05432,1430307882
739,5,2.61,-22.2438,63.90186,1430309048
740,5,5.03,-22.22432,63.87636,1430309235
741,5,4.924,-22.23524,63.88335,1430309623
742,3,2.896,-21.38193,64.05293,1430309689
743,5,3.636,-22.23529,63.88921,1430309861
744,3,2.452,-21.37276,64.05698,1430331702
745,3,5.624,-21.35299,64.12138,1430342398
746,3,5.694,-21.35013,64.12619,1430343805
747,3,4.643,-21.35653,64.12158,1430350636
748,3,3.016,-21.3842,64.05846,1430377283
749,3,5.01,-21.3909,64.04861,1430386558
750,1,4.753,-21.24007,64.05196,1430388597
751,2,10.877,-23.18225,63.73697,1430388671
752,3,7.636,-21.35051,63.94252,1430390640
753,2,9.154,-23.89477,63.43057,1430403869
754,1,7.747,-21.1483,63.94636,1430404807
755,4,6.441,-22.00259,63.90818,1430406501
756,4,7.398,-22.00377,63.92386,1430415390
757,4,9.382,-22.0047,63.90917,1430416574
758,4,9.505,-22.00799,63.90122,1430426138
759,5,6.662,-22.47651,63.86189,1430437052
760,1,6.403,-21.23756,64.02757,1430442958
761,3,4.225,-21.41981,64.0552,1430508299
762,0,8.338,-22.95457,63.77176,1430519075
763,3,7.078,-21.34727,63.93864,1430524620
764,1,4.483,-21.22989,64.0476,1430533624
765,4,9.377,-21.72368,63.96298,1430542321
766,1,6.294,-21.23129,64.0512,1430549237
767,3,3.187,-21.38951,64.0304,1430549392
768,5,7.013,-22.31759,63.90097,1430570471
769,3,4.087,-21.39474,64.0514,1430579332
770,1,5.385,-21.24054,64.05331,1430595875
771,3,2.873,-21.55211,64.05125,1430601492
772,3,2.73,-21.55158,64.04118,1430603537
773,1,5.424,-21.24017,64.04849,1430612411
774,3,7.769,-21.39937,63.93172,1430706459
775,3,5.847,-21.6179,64.04493,1430764131
776,3,6.338,-21.6283,64.0509,1430767230
777,1,5.474,-21.32696,63.94276,1430773548
778,3,2.113,-21.38128,64.04253,1430781686
779,4,7.968,-22.08144,63.93872,1430790415
780,4,5.021,-22.05036,63.89398,1430823912
781,4,7.199,-22.13222,63.94863,1430826158
782,4,6.909,-22.02667,63.90378,1430830579
783,1,4.237,-21.15668,64.03751,1430848364
784,4,7.814,-22.00747,63.91101,1430931184
785,4,9.103,-22.08187,63.93193,1430948347
786,3,6.071,-21.70578,63.87605,1430958659
787,3,6.77,-21.59468,63.99824,1430963851
788,3,5.69,-21.42668,63.99867,1430976654
789,4,5.015,-22.07977,63.90335,1431013663
790,3,6.286,-21.69679,63.87783,1431027640
791,0,12.733,-22.73982,63.80458,1431030803
792,2,9.513,-23.16566,63.71957,1431038371
793,4,5.212,-22.07602,63.90496,1431039995
794,3,6.604,-21.69671,63.87302,1431062920
795,3,6.519,-21.6913,63.87657,1431066849
796,3,2.977,-21.3807,64.05117,1431083387
797,3,2.288,-21.35053,64.11748,1431141323
798,2,11.3,-23.37036,63.66575,1431142393
799,5,5.26,-22.40751,63.8695,1431145694
800,4,5.001,-22.09803,63.86678,1431191070
801,3,6.026,-21.57491,63.95888,1431211880
802,2,9.863,-23.28605,63.6745,1431220540
803,2,9.815,-23.36725,63.65282,1431225970
804,2,10.936,-23.23264,63.70996,1431236965
805,4,9.858,-22.03518,63.90978,1431259137
806,1,4.114,-21.24031,64.04838,1431328555
807,1,5.008,-21.1488,64.03735,1431354831
808,2,10.447,-23.09906,63.7425,1431424938
809,4,5.649,-22.0606,63.91051,1431441799
810,4,4.297,-22.08962,63.86601,1431492614
811,4,9.221,-21.76927,63.95323,1431509431
812,0,9.907,-22.93713,63.78395,1431543410
813,0,4.228,-22.79896,63.8236,1431667380
814,1,6.927,-21.07645,63.95065,1431684160
815,3,8.736,-21.44733,63.94334,1431716415
816,0,7.788,-22.70045,63.83131,1431716678
817,0,4.833,-22.68132,63.85064,1431722094
818,0,4.343,-22.67822,63.85152,1431722728
819,3,8.114,-21.67224,63.94382,1431723534
820,0,5.086,-22.71333,63.79647,1431737730
821,3,7.053,-21.35386,63.93111,1431763814
822,3,5.264,-21.39205,64.0545,1431795348
823,3,5.04,-21.39454,64.0545,1431795500
824,3,6.383,-21.42855,64.00314,1431822790
825,4,7.776,-21.99572,63.91837,1431898549
826,2,11.512,-23.22708,63.68858,1431920146
827,4,4.157,-22.02839,63.90667,1431923848
828,4,7.131,-22.07925,63.89887,1431923877
829,4,8.69,-22.0047,63.91693,1431956863
830,1,3.911,-21.19677,63.96275,1431957355
831,3,5.788,-21.34587,63.94577,1432002901
832,1,0.586,-21.22013,64.04255,1432012354
833,2,12.765,-23.33839,63.63196,1432168717
834,2,10.971,-23.34354,63.65662,1432168969
835,3,4.217,-21.39715,64.02544,1432281872
836,3,6.452,-21.41198,63.95644,1432283262
837,3,6.273,-21.41245,63.95831,1432283262
838,3,6.198,-21.36216,64.05492,1432283276
839,3,11.647,-21.51763,63.96912,1432285395
840,3,6.12,-21.3988,64.05468,1432314454
841,1,9.709,-21.13207,63.94889,1432315192
842,2,11.879,-23.1527,63.72122,1432391492
843,2,9.412,-23.17312,63.72403,1432392223
844,2,12.677,-23.14859,63.71554,1432392284
845,2,5.773,-23.16847,63.73743,1432392648
846,3,6.905,-21.4184,64.01915,1432399205
847,3,6.458,-21.41277,64.02481,1432402155
848,3,5.779,-21.41533,64.02246,1432402791
849,3,5.451,-21.41681,64.0239,1432402798
850,3,5.468,-21.41181,64.02219,1432402843
851,3,5.158,-21.41673,64.01196,1432403170
852,3,4.498,-21.40459,64.01834,1432403715
853,3,9.176,-21.52211,63.9757,1432407239
854,1,6.022,-21.29149,63.94846,1432413522
855,3,6.205,-21.49762,63.98658,1432414064
856,3,7.614,-21.51159,63.98918,1432414099
857,4,3.218,-21.97869,63.96515,1432417448
858,2,11.255,-23.16945,63.71597,1432418149
859,3,6.73,-21.5048,63.98443,1432424658
860,3,6.345,-21.49729,63.98654,1432431903
861,3,1.009,-21.39415,64.02804,1432437535
862,3,6.826,-21.50709,63.9834,1432455724
863,0,6.588,-22.78526,63.811,1432458925
864,4,0.338,-22.09198,63.94096,1432460972
865,1,5.79,-21.23332,64.05048,1432473953
866,1,2.399,-21.18477,63.89789,1432484881
867,1,4.719,-21.24938,64.05019,1432488101
868,1,7.685,-21.15087,63.94078,1432493671
869,1,7.899,-21.19361,63.92475,1432495200
870,4,7.443,-21.84305,63.92517,1432521967
871,0,6.651,-22.77347,63.81353,1432535093
872,3,7.362,-21.34139,63.9308,1432553988
873,3,4.226,-21.38791,64.05042,1432560060
874,3,5.363,-21.39669,64.05289,1432564557
875,3,3.629,-21.39604,64.05167,1432564654
876,3,8.141,-21.41029,64.05009,1432564787
877,3,5.32,-21.39727,64.05269,1432565058
878,3,0.728,-21.64424,63.96101,1432587265
879,3,6.936,-21.69555,64.01642,1432589343
880,1,6.442,-21.25108,64.04372,1432604328
881,1,10.561,-21.26618,64.03278,1432604333
882,0,8.3,-22.87679,63.79263,1432609328
883,5,5.532,-22.29198,63.90216,1432661479
884,3,10.577,-21.67183,63.98437,1432667112
885,3,10.712,-21.67715,64.01209,1432667875
886,3,5.469,-21.39564,64.0471,1432669788
887,3,8.051,-21.41438,64.05099,1432670151
888,4,0.522,-22.0169,63.92538,1432670572
889,4,0.901,-22.02939,63.92858,1432670822
890,3,9.544,-21.66426,63.96648,1432671944
891,3,7.741,-21.40339,63.95441,1432684572
892,4,2.995,-22.04144,63.92543,1432686099
893,4,6.665,-22.11063,63.9263,1432694839
894,3,7.611,-21.42563,64.01407,1432696139
895,4,4.019,-21.98023,63.93442,1432716566
896,4,3.139,-22.07297,63.92354,1432740223
897,3,9.182,-21.40956,64.06908,1432818328
898,3,9.429,-21.40788,64.06258,1432818376
899,3,9.546,-21.41036,64.07013,1432818813
900,3,5.329,-21.39719,64.06078,1432819485
901,3,8.633,-21.4095,64.06538,1432819513
902,3,8.189,-21.40899,64.06775,1432819548
903,3,5.825,-21.39284,64.0629,1432819581
904,3,9.938,-21.40649,64.06685,1432819647
905,4,3.145,-21.78072,63.96461,1432820425
906,3,6.511,-21.40087,64.05481,1432834296
907,3,9.864,-21.42249,64.05775,1432835818
908,3,3.688,-21.4,64.05843,1432867109
909,3,6.08,-21.40795,64.0512,1432867211
910,3,6.232,-21.41244,64.06229,1432867271
911,3,9.342,-21.43221,64.05586,1432875635
912,4,2.63,-21.9973,63.94713,1432879568
913,4,0.795,-21.99128,63.94477,1432879571
914,4,1.089,-21.99295,63.94587,1432884313
915,3,9.27,-21.35489,64.14384,1432890250
916,4,2.465,-21.98976,63.94284,1432892520
917,4,2.301,-21.99539,63.94606,1432893069
918,4,3.039,-21.99428,63.9438,1432893416
919,4,6.882,-22.03387,63.95279,1432893592
920,4,3.239,-21.99761,63.94371,1432893939
921,4,2.818,-22.00128,63.94361,1432894130
922,4,3.214,-21.99741,63.94429,1432894324
923,4,2.29,-21.99073,63.94351,1432894605
924,4,3.351,-22.00255,63.9478,1432894671
925,4,5.975,-22.02867,63.95399,1432894853
926,4,3.599,-21.9975,63.94574,1432894909
927,4,1.495,-21.98775,63.94384,1432895065
928,4,4.162,-22.00659,63.94999,1432895904
929,4,3.257,-21.99759,63.94533,1432896190
930,4,2.932,-21.99019,63.94723,1432896215
931,4,3.003,-21.99228,63.94485,1432896548
932,4,2.811,-21.99365,63.9444,1432896836
933,4,2.462,-21.9883,63.94342,1432896874
934,4,2.982,-21.99223,63.94499,1432896931
935,4,3.38,-21.99225,63.94926,1432897161
936,4,2.961,-21.99314,63.94451,1432897251
937,4,2.763,-21.99191,63.945,1432897288
938,4,2.145,-21.991,63.94435,1432897312
939,4,4.688,-22.01001,63.94897,1432898010
940,4,3.142,-21.99621,63.94529,1432898505
941,4,0.722,-21.98418,63.94435,1432898698
942,4,3.434,-21.99451,63.9435,1432898745
943,4,3.285,-21.99724,63.94469,1432898777
944,4,6.357,-22.02645,63.95029,1432899173
945,4,2.78,-21.99023,63.94525,1432899402
946,4,3.436,-22.00003,63.94841,1432899428
947,4,3.076,-21.99675,63.94938,1432899729
948,4,5.775,-22.00933,63.93409,1432900397
949,4,4.462,-22.0049,63.94814,1432900532
950,4,3.467,-21.99582,63.94193,1432900703
951,4,2.944,-21.99417,63.94366,1432900789
952,4,1.894,-21.99551,63.94682,1432900845
953,4,2.951,-21.99566,63.94367,1432901443
954,4,2.605,-21.99281,63.94182,1432901510
955,4,1.221,-21.98929,63.94444,1432901888
956,4,2.125,-21.99563,63.94086,1432902131
957,4,1.406,-21.98347,63.9441,1432902172
958,4,4.573,-22.00985,63.9483,1432902385
959,4,2.818,-21.99941,63.94356,1432902543
960,4,1.413,-21.99314,63.94152,1432903172
961,4,2.434,-21.99284,63.94247,1432903205
962,4,2.89,-21.99438,63.94244,1432903378
963,4,2.851,-21.99455,63.94238,1432903500
964,4,4.419,-22.01089,63.94786,1432903566
965,4,4.382,-22.00757,63.94749,1432903598
966,4,2.718,-21.99346,63.94139,1432903630
967,4,6.097,-22.01619,63.94831,1432903762
968,4,1.644,-21.99502,63.94342,1432903904
969,4,2.313,-21.9942,63.94272,1432903904
970,4,2.65,-21.99692,63.94242,1432904057
971,4,3.337,-21.99947,63.94368,1432904842
972,4,1.499,-21.98601,63.94112,1432904887
973,4,3.264,-21.99892,63.94187,1432904887
974,4,3.15,-21.99935,63.94209,1432904990
975,4,3.46,-21.99911,63.94075,1432905023
976,4,2.106,-21.99826,63.93922,1432905150
977,4,3.472,-21.99799,63.9446,1432905207
978,4,2.667,-21.9894,63.94383,1432905237
979,4,1.049,-22.01754,63.94128,1432905266
980,4,0.543,-21.98935,63.94084,1432905294
981,4,2.212,-22.00241,63.93984,1432905321
982,4,3.205,-21.98655,63.94331,1432905349
983,4,2.282,-21.99274,63.94178,1432905393
984,4,2.618,-21.99507,63.93878,1432905433
985,4,2.048,-21.99012,63.93949,1432905487
986,4,0.085,-21.9433,63.94258,1432905550
987,3,6.556,-21.4803,64.05128,1432905556
988,4,2.606,-21.97085,63.94326,1432905576
989,4,7.742,-22.05255,63.94149,1432905602
990,4,3.114,-21.99689,63.94436,1432905716
991,4,6.186,-22.01683,63.94833,1432905819
992,4,2.871,-22.0041,63.9393,1432905870
993,4,1.606,-21.98806,63.94116,1432905939
994,4,0.492,-21.98543,63.94525,1432905958
995,4,3.334,-21.99208,63.94331,1432906010
996,4,1.563,-21.9971,63.94361,1432906133
997,4,1.459,-21.99186,63.94335,1432906172
998,4,4.643,-22.01809,63.94694,1432906302
999,4,2.245,-21.99314,63.94799,1432906320
1000,4,2.052,-22.00979,63.9397,1432906360
1001,4,2.228,-21.99874,63.94473,1432906456
1002,4,6.658,-22.09438,63.96581,1432906485
1003,4,1.332,-22.01906,63.93883,1432906514
1004,4,3.045,-22.00128,63.93082,1432906533
1005,4,6.771,-22.03596,63.94984,1432906726
1006,4,2.672,-21.99937,63.94407,1432906751
1007,4,2.128,-22.00468,63.95003,1432906884
1008,4,2.031,-21.99105,63.93331,1432906922
1009,4,2.196,-21.99938,63.94542,1432907056
1010,4,1.153,-21.99244,63.94242,1432907175
1011,4,3.247,-22.02446,63.94185,1432907228
1012,4,0.569,-21.98846,63.94277,1432907287
1013,4,1.259,-22.0015,63.94065,1432907439
1014,4,0.144,-21.99187,63.9445,1432907900
1015,4,3.339,-22.00274,63.94716,1432908484
1016,4,4.82,-22.01475,63.95308,1432908541
1017,4,3.237,-22.00463,63.93607,1432908685
1018,4,8.193,-22.03691,63.95552,1432908708
1019,4,2.268,-21.99528,63.93713,1432908852
1020,4,1.623,-21.99188,63.94339,1432908931
1021,4,0.56,-21.99081,63.94226,1432909948
1022,4,7.397,-22.04114,63.9522,1432910027
1023,4,1.807,-21.98502,63.94517,1432910129
1024,4,0.07,-21.99182,63.94098,1432910195
1025,5,5.24,-22.19979,63.92048,1432910218
1026,4,1.366,-22.00123,63.94198,1432911037
1027,4,3.125,-21.99628,63.9418,1432911122
1028,4,2.977,-22.0001,63.94176,1432911487
1029,4,3.139,-21.99353,63.94704,1432911749
1030,4,0.274,-21.98689,63.94296,1432911867
1031,4,3.711,-22.01742,63.94378,1432911953
1032,4,7.439,-22.03542,63.94973,1432912013
1033,4,2.209,-21.99387,63.93125,1432913280
1034,4,3.614,-22.0138,63.9455,1432913524
1035,4,4.162,-22.01169,63.94833,1432913567
1036,4,2.637,-22.0088,63.94003,1432913657
1037,4,1.792,-21.98405,63.94473,1432913849
1038,4,0.898,-21.98038,63.94383,1432914226
1039,4,0.529,-21.97849,63.94232,1432914246
1040,4,1.132,-22.01027,63.94263,1432914325
1041,4,1.113,-21.98867,63.94361,1432914381
1042,4,5.056,-22.00142,63.9327,1432914559
1043,4,8.646,-22.04956,63.85707,1432914582
1044,4,5.015,-22.02286,63.92846,1432914896
1045,4,1.236,-22.01091,63.94275,1432914984
1046,4,0.413,-21.99324,63.94339,1432915281
1047,4,2.262,-21.99076,63.94191,1432916385
1048,4,0.05,-21.97284,63.94483,1432916622
1049,4,2.545,-22.00341,63.94852,1432917503
1050,4,4.305,-22.01597,63.93455,1432917882
1051,4,2.528,-21.98979,63.9488,1432917945
1052,4,4.625,-22.02739,63.94401,1432918720
1053,4,5.009,-22.037,63.94655,1432919469
1054,4,5.382,-22.06025,63.95297,1432920055
1055,4,4.011,-22.00576,63.92704,1432923636
1056,4,4.933,-22.03891,63.94617,1432926155
1057,4,3.482,-22.00521,63.94076,1432926551
1058,4,2.996,-21.98343,63.92797,1432926593
1059,4,0.86,-21.94899,63.94325,1432926729
1060,4,2.938,-22.00411,63.94298,1432927591
1061,3,8.607,-21.35588,64.11846,1432929987
1062,4,6.416,-22.02643,63.9484,1432934753
1063,4,1.753,-22.01138,63.94286,1432935968
1064,4,0.946,-22.00466,63.94368,1432937135
1065,4,6.4,-22.00833,63.95012,1432939162
1066,4,4.936,-22.02257,63.94311,1432939938
1067,4,5.837,-22.04727,63.94576,1432944542
1068,4,1.646,-21.99941,63.9424,1432945483
1069,4,5.11,-22.03186,63.92649,1432946292
1070,4,2.65,-21.99351,63.94286,1432951578
1071,4,1.215,-21.95866,63.94515,1432955471
1072,4,6.102,-22.01473,63.93277,1432956013
1073,4,6.473,-22.02604,63.92126,1432960397
1074,4,1.144,-21.98804,64.00309,1432992708
1075,4,0.506,-22.01571,63.94403,1432993093
1076,4,3.503,-22.02032,63.93052,1433000844
